Topic 0th:
	企业	0.020055425498
	互联网	0.017647111759
	发展	0.0169914676272
	服务	0.0136875354337
	行业	0.0112063723467
	品牌	0.0106792858878
	创新	0.0105207314246
	中国	0.0103707474729
	客户	0.00906802972082
	平台	0.00872949451552
	理念	0.00845523814666
	打造	0.00839524456597
	文化	0.00770103313231
	价值	0.00742249150769
	市场	0.00735392741548
	健康	0.00674970635285
	产品	0.00630832500922
	提供	0.00630403975346
	创造	0.00625690194006
	模式	0.00614977054598
Topic 1th:
	服务	0.0270534298616
	企业	0.024019802292
	客户	0.0235090776505
	团队	0.016585494729
	提供	0.0163512526002
	专业	0.0151800419562
	发展	0.0148344388154
	技术	0.0132369842977
	管理	0.0116856101988
	产品	0.00885550447882
	理念	0.00883246426944
	拥有	0.00864046252452
	创新	0.00802605694081
	行业	0.00796461638243
	科技	0.00665516448213
	人才	0.00654764350498
	经验	0.00615595994536
	经营	0.00600619858433
	研发	0.00558379474553
	合作	0.00535339265163
Topic 2th:
	员工	0.0347352626782
	工作	0.0215519256942
	提供	0.0178766705798
	福利	0.0139224898541
	发展	0.0131513425756
	环境	0.0100667534618
	活动	0.00991088326717
	培训	0.00924638401658
	机会	0.0081881074323
	空间	0.00758103404287
	薪酬	0.00717905301473
	旅游	0.00700677543125
	办公	0.00682629415331
	带薪	0.00612898012491
	氛围	0.00590748037471
	假	0.00571059170787
	晋升	0.00556292520774
	团队	0.00552190673548
	竞争力	0.00546448087432
	五险	0.00517735156851
Topic 3th:
	平台	0.0186565318442
	提供	0.014240720568
	服务	0.0140529673494
	品牌	0.0135835843028
	产品	0.0125581628781
	电商	0.0116699457285
	消费者	0.00891141767039
	商品	0.00801597924316
	销售	0.00781739410809
	中国	0.00758631322364
	购物	0.00688945993148
	体验	0.00624315558279
	全球	0.00616733216758
	打造	0.00586403850674
	优质	0.00565823209403
	跨境	0.00563295762229
	国内	0.00525745118507
	商城	0.00519245968631
	食品	0.00514913202048
	专业	0.00504803413354
Topic 4th:
	产品	0.0178515885307
	中国	0.0151748528611
	企业	0.0136219731086
	生产	0.0133515015601
	品牌	0.0118639080434
	研发	0.00878612835367
	销售	0.00776952839555
	集团	0.00702339998592
	国家	0.00685552109375
	拥有	0.0066503357811
	成立	0.00553114316665
	国际	0.00542855051033
	行业	0.00500885327991
	认证	0.00442127715733
	专业	0.00424407166004
	设备	0.00395028359875
	全球	0.00392230378338
	国内	0.00366582214257
	市场	0.00366582214257
	设计	0.00362851572209
Topic 5th:
	团队	0.0156573731878
	梦想	0.0105233542479
	生活	0.0100802889672
	创业	0.00716713474667
	工作	0.00703975347848
	年轻	0.00614254628509
	激情	0.00574378753248
	时尚	0.00554994647218
	希望	0.00541148857196
	设计	0.00465273927879
	一群	0.00449212811454
	成长	0.00431490200227
	文化	0.00427613379021
	互联网	0.00410998430995
	产品	0.00404352451785
	想	0.00399367967377
	爱	0.00372784050536
	追求	0.00372230218935
	创意	0.00354507607708
	品牌	0.00346200133695
Topic 6th:
	服务	0.0250632145396
	平台	0.0241366702767
	互联网	0.0166435799517
	提供	0.0159592443551
	行业	0.00832774907797
	电商	0.00819703328985
	企业	0.00819703328985
	金融	0.00764341348133
	信息	0.00731277942903
	交易	0.00719359738691
	用户	0.00712823949285
	打造	0.00623245188602
	支付	0.00583645993965
	模式	0.0054596909033
	营销	0.0053597317712
	数据	0.00525592805711
	产品	0.00494836149682
	资源	0.00472153115861
	管理	0.00456005871446
	运营	0.00447932249238
Topic 7th:
	服务	0.0248529382951
	企业	0.0220342484565
	互联网	0.0194424287757
	提供	0.0153278290966
	技术	0.0146919051696
	开发	0.0133341216498
	运营	0.0124300784455
	科技	0.0123544550596
	平台	0.0118354036381
	产品	0.0103573101862
	解决方案	0.00998263068323
	行业	0.00973857339232
	研发	0.00971107397926
	网站	0.00964232544662
	系统	0.00942920499541
	专业	0.00904421321257
	营销	0.00886202960106
	网络	0.00780330219827
	客户	0.00682707303466
	设计	0.00678582391507
Topic 8th:
	团队	0.0142119127862
	跨境	0.0127088329366
	物流	0.0125526687964
	电商	0.0105127747147
	国际	0.00964411168469
	中国	0.00945866676817
	http	0.00891209227739
	企业	0.00803366898863
	创业	0.00565216585022
	海外	0.00547648119247
	深圳市	0.00539839912236
	拥有	0.00506655032438
	仓储	0.00496894773674
	深圳	0.00494942721921
	美国	0.00485182463157
	进口	0.00474446178517
	业务	0.00457853738618
	成立	0.00422716807068
	位于	0.00411980522428
	路	0.00375867565001
Topic 9th:
	成立	0.0153832191315
	集团	0.0112534190969
	投资	0.0104411869572
	北京	0.00931245121364
	中国	0.00891586838484
	上海	0.00788246505209
	2015	0.00767654704483
	企业	0.00699015368729
	全国	0.00673084952999
	2014	0.00657831767276
	发展	0.00641815922267
	运营	0.00601776309743
	位于	0.00576989882943
	万	0.00570507279011
	科技	0.00558686060075
	互联网	0.00552584785786
	超过	0.00543051544709
	总部	0.00539619577921
	拥有	0.00519027777195
	业务	0.00512545173263
